New_Word	Synonyms	Frequency	Col2	Col3	Pronunciation	Theme	TargetSize
ostl	hostile,adversarial,hostility,adversary,antagonism,antagonistic	389	/ɒstl/	AA|S|T|L	ostl	þ	2
idl	central,middle,center,centric,core,mid,centered,centers	387	/ɪdl/	IH|D|L	ihdl	p	4
aml	family,bloodline,familial,lineage,kinship,consanguineal,ancestry,ancestor,parentage	386	/æml/	AE|M|L	aaml	l	3
ïn	national,nationalist,nation,country	383	/juːn/	Y|UW|N	ioon	ß	2
âgm	argumentation,dispute,argument,disagreement,debate,argumentative,disputed,disputability,disagree	381	/ɑːgm/	AA|G|M	ahgm	z	3
úlv	value,worth,valuation,worthy,deserving,valuated,values	374	/uːlv̩/	UW|L|V	oolv	n	3
ätkl	marine,nautical,maritime,sea,ocean,oceanic	373	/ɔːtkl/	AO|T|K|L	awtkl	h	4
úpn	supernatural,magical,mystical,esoteric,gnostic,magic	373	/uːpn/	UW|P|N	oopn	w	2
ibsh	distribution,allocation,assignment,assigning,distribute	366	/ɪbʃ/	IH|B|SH	ihbsh	c	2
ínsf	science,scientific	364	/aɪnsf/	AY|N|S|F	iynsf	z	2
úsk	musical,harmonious,harmony,melody,music,melodic,tune	364	/uːsk/	UW|S|K	oosk	g	3
athr	assembly,gathering,congregation,assemblies,gatherings,gatherer	359	/æθɹ/	AE|TH|R	aathr	ß	3
isf	insufficient,deficiency,scarcity,deficit,deficient,insufficiency,insufficiently,few,scarce,shortage	358	/ɪsf/	IH|S|F	ihsf	k	2
ëmsh	termination,halting,terminal,stoppage,end,stasis,ends,ending,terminating,endpoint,finished,ended,terminated,terminator,finish,halt,stop	358	/ɜːmʃ/	ER|M|SH	ermsh	s	2
ëps	perception,impression,sensation,perceptual,feeling	351	/ɜːps/	ER|P|S	erps	f	2
ozl	application, utilization, utility, use, usage, efficacy, applicable, applications	350	/ɒzl/	AA|Z|L	ozl	s	2
älms	small, microscopic, miniature, diminutive, micro, microscale, miniaturized, tiny	345	/ɔːlms/	AO|L|M|S	awlms	kž	2
alm	manual,hand,handed,manually,hands	343	/ælm/	AE|L|M	aalm	d	2
ítk	optical, eye, optic, ocular	343	/aɪtk/	AY|T|K	iytk	v	2
elpt	development,growth,unfolding,developed,developing	342	/ɛlpt/	EH|L|P|T	ehlpt	t	2
äsr	resource	341	/ɔːsɹ/	AO|S|R	awsr	c	4
ât	attention,focus,focusing,attentive,attentional	340	/ɑːt/	AA|T	aht	f	2
ánm	containment, imprisonment, confinement, confined, imprisoned	336	/eɪnm/	EY|N|M	aynm	s	2
okj	barrier,blocking,blockage,obstruction,hindrance,obstacle,impediment,blocker,block,obstructive,obstructed,hindering,blockages,blocked,hinder	333	/ɒkdʒ/	AA|K|JH	okj	b	4
apk	capacity	332	/æpk/	AE|P|K	aapk	k	2
úmn	human,individual,person,individually,individuation,individualized	330	/uːmn/	UW|M|N	oomn	ß	4
asl	facility,facilities	328	/æsl/	AE|S|L	aasl	n	3
ézbl	resemblance, similarity, resembling, similar, likeness, like	328	/iːzbl/	IY|Z|B|L	eezbl	j	2
erty	variation,variety,difference,divergence,different,contrast,diverse,diversion,divergent,varied,distinct,distinctive,diversification,varying,differently,distinctness,differing,diversity,variance	327	/ɛɹtj/	EH|R|T|Y	ehrty	t	2
íz	scale,size,magnitude,scaled,sizing,scales,scaling	327	/aɪz/	AY|Z	iyz	kž	2
ëjy	surgical,surgically,surgery	325	/ɜːdʒj/	ER|JH|Y	erjy	h	2
ímfr	organism,lifeform	323	/aɪmfɹ/	AY|M|F|R	iymfr	h	4
onr	monarchical,sovereign,monarch,royal,emperor,sovereignty,queen,royalist,royalty,king	323	/ɒnɹ/	AA|N|R	onr	s	3
onts	continuous,persistence,ongoing,sustained,unbroken,continuity,continuation,sustaining,persistent,lasting,seamless,continuance,sustainable,continue,last	322	/ɒnts/	AA|N|T|S	onts	ğ	2
éfsn	defense, protection, security, safety, secure, safe, securely	322	/iːfsn/	IY|F|S|N	eefsn	s	2
usk	muscle,muscular	321	/ʌsk/	AH|S|K	uhsk	h	4
ârd	solid,rigid,hardening,hard,stiffness,firmness,inflexible,solidity,rigidity,stiff,hardness,firm	321	/ɑːɹd/	AA|R|D	ahrd	c	2
ów	sorrowful,sorrow,melancholy,somber,bereavement,mourning,mournful,sadness,sad	318	/oʊw/	OW|W	ohw	u	4
uk	male,masculine,masculinity,man,men	316	/ʌk/	AH|K	uhk	u	4
ejr	general,common,generic	315	/ɛdʒɹ/	EH|JH|R	ehjr	k	2
en	energy	315	/ɛn/	EH|N	ehn	v	2
athj	infection,pathogen,viral,infectious,infected,infecting,infective,pathogenic	314	/æθdʒ/	AE|TH|JH	aathj	h	2
ávs	provision,provisions	311	/eɪvs/	EY|V|S	ayvs	s	2
ëtn	certainty,confidence,confident,assurance,certain	309	/ɜːtn/	ER|T|N	ertn	j	2
ishg	arrangement,configuration,layout,setup,arranged,configured	309	/ɪʃg/	IH|SH|G	ihshg	g	3
ots	animal,living,live,beast,lively,lived,animated,animate,liveness	307	/ɒts/	AA|T|S	ots	h	3
évs	device,devices	307	/iːvs/	IY|V|S	eevs	d	4
omsh	commercial,business,trade,trading,tradable,traded,commercially,commerce	307	/ɒmʃ/	AA|M|SH	omsh	s	3
éf	belief, faith, faithful, believe, closure	307	/iːf/	IY|F	eef	w	2
öd	void,voiding,empty,blank,voided,emptying	306	/ɔɪd/	OY|D	oid	žj	2
él	high,elevated,raised,raising,lifted	302	/iːl/	IY|L	eel	u	4
ósht	separation, dissociation, separating, separator	302	/oʊʃt/	OW|SH|T	ohsht	s	2
ens	transmission,dispatch,transmitting,transmitted,dispatches,send,sending	297	/ɛns/	EH|N|S	ehns	z	2
intgr	integration,integral,integrable	296	/ɪntgɹ/	IH|N|T|G|R	ihntgr	l	2
étm	treatment,remedy,treated,treating	296	/iːtm/	IY|T|M	eetm	s	2
olktr	control,controller	294	/ɒlktɹ/	AA|L|K|T|R	olktr	s	2
ispl	display, presentation, exhibition, exhibitory, displays, displayed, displaying	293	/ɪspl/	IH|S|P|L	ihspl	z	3
evsl	vessel,vessels	292	/ɛvsl/	EH|V|S|L	ehvsl	p	4
asd	acid,acidic,acidification,acidity	290	/æsd/	AE|S|D	aasd	c	4
antgr	granting,bestowal,donation,giving,granted,grant,conferral,gift,endowment,contributed,gifting,donated,contribution,bestowed,bestowing,donating,gifted	290	/æntgɹ/	AE|N|T|G|R	aantgr	u	4
irst	resistance,resistant,resisting	290	/ɪɹst/	IH|R|S|T	ihrst	s	2
aqt	acquisition,capture,obtainment,acquired	290	/æqt/	AE|Q|T	aaqt	s	3
okd	rock,stone,lithic	288	/ɒkd/	AA|K|D	okd	cg	3
el	selection,choice,option,optional,discretionary,choose	287	/ɛl/	EH|L	ehl	m	2
utsk	cutting,incision,cut,laceration,incised,slicing,incising,slice	286	/ʌtsk/	AH|T|S|K	uhtsk	t	4
énm	meaning,means,mean	285	/iːnm/	IY|N|M	eenm	z	2
edl	cranial,skull,head,headed	282	/ɛdl/	EH|D|L	ehdl	h	4
élg	engagement,involvement	282	/iːlg/	IY|L|G	eelg	l	2
úty	future,anticipation,foresight	279	/uːtj/	UW|T|Y	ooty	ğ	2
elz	title,name,designation,moniker,naming,designated,surname,named,titles	278	/ɛlz/	EH|L|Z	ehlz	z	3
ípt	writing,written,script,writer,writings,scripted,write	277	/aɪpt/	AY|P|T	iypt	z	2
etm	metal,metallic	276	/ɛtm/	EH|T|M	ehtm	cv	3
äwd	flawed,flaw,imperfection	276	/ɔːwd/	AO|W|D	awwd	u	4
ëmy	mineral,miner,minerals	274	/ɜːmj/	ER|M|Y	ermy	c	4
edky	drug,medication,pharmacological,prescription	273	/ɛdkj/	EH|D|K|Y	ehdky	sc	3
exn	expansion,expanse,inflation	273	/ɛksn/	EH|KS|N	ehksn	k	2
étr	theatrical,dramatic,theater	272	/iːtɹ/	IY|T|R	eetr	z	3
ánj	risk,danger,hazard,hazardous,risky,peril	271	/eɪndʒ/	EY|N|JH	aynj	u	3
ezl	resolution,resolute,unwavering	270	/ɛzl/	EH|Z|L	ehzl	m	2
anf	flowering, floral, flower, blooming, bloom, flowered, blossom	269	/ænf/	AE|N|F	aanf	h	4
úm	communication,community,commune	267	/uːm/	UW|M	oom	z	2
ís	observation,observance	266	/aɪs/	AY|S	iys	f	2
erm	ritual,ceremonial	265	/ɛɹm/	EH|R|M	ehrm	w	2
asg	gas,vapor,gaseous,aeriform,vaporous,vaporized	263	/æsg/	AE|S|G	aasg	jc	3
olt	cultural,culture,civilization	263	/ɒlt/	AA|L|T	olt	ß	3
únv	universal,global,universe,world,universally,globally	262	/uːnv̩/	UW|N|V	oonv	j	2
ódz	garment,attire,clothing,undergarment,garments,attired,apparel	260	/oʊdz/	OW|D|Z	ohdz	d	4
énp	discipline,disciplinary,disciplines	260	/iːnp/	IY|N|P	eenp	s	3
ents	entity,entities	259	/ɛnts/	EH|N|T|S	ehnts	n	2
övz	division,divisions	259	/ɔɪvz/	OY|V|Z	oivz	l	2
osp	potential,possibility,possible	257	/ɒsp/	AA|S|P	osp	j	2
íbst	combustion, combustible, burning, fire, combusted, burned, combustive	255	/aɪbst/	AY|B|S|T	iybst	v	3
ít	vitality,vigor,vital,vitalism	254	/aɪt/	AY|T	iyt	h	2
impt	symptom,indicator,indication,indicating,indicated,indicators	253	/ɪmpt/	IH|M|P|T	ihmpt	h	4
éky	breakdown,decay,decomposition,decaying,decayed	253	/iːkj/	IY|K|Y	eeky	s	4
élb	yielding,flexible,elastic,flexibility,pliable,elasticity,flexibly	252	/iːlb/	IY|L|B	eelb	þ	4
ërd	word,vocabulary,lexical,wording	252	/ɜːɹd/	ER|R|D	errd	zj	3
áf	narrative,fable,story,diegetic,narratives	251	/eɪf/	EY|F	ayf	z	2
abr	textile,fabric,cloth,linen,felt,muslin,clothed	250	/æbɹ/	AE|B|R	aabr	b	4
eds	judicial,court,jury,tribunal,magistrate	249	/ɛds/	EH|D|S	ehds	s	2
ésp	peace,calm,peaceful,tranquility,calmness	249	/iːsp/	IY|S|P	eesp	sþ	2
úpg	group,grouping,ensemble,ensembles	249	/uːpg/	UW|P|G	oopg	ßk	4
ólktr	electrical,electric,voltage	249	/oʊlktɹ/	OW|L|K|T|R	ohlktr	v	3
únt	unit,units	248	/uːnt/	UW|N|T	oont	k	4
önd	joint,articulation,jointed	246	/ɔɪnd/	OY|N|D	oind	u	4
âvn	bird,avian,passerine,songbird,waterfowl,birds	245	/ɑːvn/	AA|V|N	ahvn	bp	4
inx	skin,epidermal,dermal,cutaneous,epidermis,skinned	244	/ɪnks/	IH|N|KS	ihnks	bs	4
amsd	administrative	244	/æmsd/	AE|M|S|D	aamsd	s	4
ídgl	aerial,gliding,airborne,flight,fly,flying	243	/aɪdgl/	AY|D|G|L	iydgl	p	4
ip	three,third,triple,threefold,tertiary,trinity	243	/ɪp/	IH|P	ihp	u	4
ofs	festival,celebratory,celebration,festive,celebrated,celebrations,celebrity,celebrant,festivals	241	/ɒfs/	AA|F|S	ofs	ß	4
alt	reality,real,realities	240	/ælt/	AE|L|T	aalt	n	2
ombt	combat, combatant, siege, fisticuffs, war, martial, fight, fighting, battle, warfare	240	/ɒmbt/	AA|M|B|T	ombt	s	3
emsh	emission,discharge,emitting,discharged,emitted	239	/ɛmʃ/	EH|M|SH	ehmsh	p	2
adp	adaptation, acclimation, adapted, adaptive, adapting, adaptable, adapt, adapter, acclimated, adaptability	239	/ædp/	AE|D|P	aadp	t	2
avr	behavioral,behavior	238	/ævɹ/	AE|V|R	aavr	s	3
éds	seed,spore,sporangium,ovule,seeded,seeding,spores	238	/iːds/	IY|D|S	eeds	u	4
ajr	matrimonial,marriage,marital,spouse,nuptial,prematrimonial,postmatrimonial,wedding,spouses,wedded	237	/ædʒɹ/	AE|JH|R	aajr	l	4
add	addition, supplementary, accessory, additive, supplemental, auxiliary, extra, supplementation, additional, supplement, more	237	/ædd/	AE|D|D	aadd	k	2
âjl	large, massive, grand, colossal, grandiose, stately, voluminous, massively, big, huge	237	/ɑːdʒl/	AA|JH|L	ahjl	kž	2
inst	rapid,immediate,haste,quick,swift,hurry,instant	236	/ɪnst/	IH|N|S|T	ihnst	ğ	2
eskl	bone,skeletal	236	/ɛskl/	EH|S|K|L	ehskl	gs	4
ékp	peak, maximum, apex, maximal, highest, climax, zenith, top, summit	235	/iːkp/	IY|K|P	eekp	u	4
ing	string,yarn,cord,wire,thread,cable,rope,threaded,stringed,threading,roped	234	/ɪng/	IH|N|G	ihng	zk	4
érf	fear,terror,fearful,dread,terrifying,panic,fright,scared	233	/iːɹf/	IY|R|F	eerf	þf	4
ënb	recording,record,recorded,recorder,records,recordation	233	/ɜːnb/	ER|N|B	ernb	b	4
ídj	identification, recognition	233	/aɪddʒ/	AY|D|JH	iydj	f	2
ündsh	foundational,base,basis	232	/aʊndzh/	AW|N|D|Z|HH	owndsh	g	2
ínm	alignment	231	/aɪnm/	AY|N|M	iynm	s	3
anz	examination,scrutiny,examiner,inspector,examined	230	/ænz/	AE|N|Z	aanz	z	2
írm	roman,romanized	230	/aɪɹm/	AY|R|M	iyrm	ñ	4
ávty	cavity,opening,aperture,orifice,pit,pore,hole,cleft,perforation,openings,perforated	230	/eɪvtj/	EY|V|T|Y	ayvty	h	4
âkt	market,retail,sale,sales,retailer,sell	230	/ɑːkt/	AA|K|T	ahkt	c	3
ëq	greek	229	/ɜːq/	ER|Q	erq	ñß	4
apy	approval,consent,permission,authorization,authorized,permitted,permitting,authorizing,allow	229	/æpj/	AE|P|Y	aapy	s	2
öj	joy,joyful,euphoric,cheerful,joyous,ecstatic,happy,happiness	229	/ɔɪdʒ/	OY|JH	oij	u	4
akw	posterior,backward,back,rear	229	/ækw/	AE|K|W	aakw	p	2
ánp	pain,suffering,agonizing,torment,agony,nociceptive,nociception,painful	228	/eɪnp/	EY|N|P	aynp	þv	3
eksh	connection,linkage,linking,link,bonded,attached,connectivity,attachable	228	/ɛkʃ/	EH|K|SH	ehksh	l	2
ors	force,forcing	228	/ɒɹs/	AA|R|S	ors	vt	2
áx	velocity,acceleration,speed,accelerator,speeding	227	/eɪks/	EY|KS	ayks	p	2
ézr	reasoning	226	/iːzɹ/	IY|Z|R	eezr	m	4
ësf	spherical, circular, rounded, circle, round, spheroid, circularity, rounding, circles, circling	226	/ɜːsf/	ER|S|F	ersf	k	2
imz	immune,immunity,immunization	224	/ɪmz/	IH|M|Z	ihmz	s	2
ünd	limitation,bound,restriction,constraint,limit,restricting,bounded,limited,constraining,limiter,limiting,bounds,bounding	224	/aʊnd/	AW|N|D	ownd	s	2
arg	arrogant,arrogance,pompous,smug,boastful,presumptuous,boastfulness	223	/æɹg/	AE|R|G	aarg	þ	4
ért	tree,arboreal,trees	221	/iːɹt/	IY|R|T	eert	gl	3
ébsq	subsequent,subsequence	220	/iːbsq/	IY|B|S|Q	eebsq	ğ	2
emk	chemical	218	/ɛmk/	EH|M|K	ehmk	c	4
úps	military,infantry,troop,regimental,brigade	215	/uːps/	UW|P|S	oops	s	2
isr	sensory	214	/ɪsɹ/	IH|S|R	ihsr	f	2
áyl	layer,layering,layers	213	/eɪjl/	EY|Y|L	ayyl	k	2
ikl	vehicular,vehicle,automobile	212	/ɪkl/	IH|K|L	ihkl	b	4
epth	deep,depth	211	/ɛpθ/	EH|P|TH	ehpth	u	4
esp	susceptibility,susceptible	211	/ɛsp/	EH|S|P	ehsp	n	3
ëm	intermediate	211	/ɜːm/	ER|M	erm	p	4
adj	judgment, decision, settling, judgmental, verdict, decide	211	/æddʒ/	AE|D|JH	aadj	s	2
ufk	political,authoritarian,politics,politeness	210	/ʌfk/	AH|F|K	uhfk	s	3
egshl	rule, regulation, regulator, rules, regulating, command, commandment, commanded	210	/ɛgʃl/	EH|G|SH|L	ehgshl	u	3
épdl	pedal, foot, footed, pedestrian	210	/iːpdl/	IY|P|D|L	eepdl	d	4
ep	reproduction,replication,replicative,replicating	209	/ɛp/	EH|P	ehp	h	2
om	component	208	/ɒm/	AA|M	om	b	4
oxt	proximity,closed,proximal,near,by,nearness,close,closely,proximation	208	/ɒkst/	AA|KS|T	okst	l	3
elf	self	208	/ɛlf/	EH|L|F	ehlf	jm	2
ëbn	urban, municipal, city, urbanization	207	/ɜːbn/	ER|B|N	erbn	ž	2
útn	fruit,fruiting,fruited	206	/uːtn/	UW|T|N	ootn	ßk	3
epr	representation,portrayal	206	/ɛpɹ/	EH|P|R	ehpr	j	2
etshn	retention, retained, retaining, keeping, holding, hold	205	/ɛtʃn/	EH|T|SH|N	ehtshn	s	2
iv	anticipatory,preemptive	203	/ɪv̩/	IH|V	ihv	m	2
inr	internal,indwelling,internalize,internally,internalized	203	/ɪnɹ/	IH|N|R	ihnr	l	2
unsk	pronunciation	202	/ʌnsk/	AH|N|S|K	uhnsk	z	2
ûd	wooden,wood,timber,woody,hardwood,woodworking,woodcutter,wooded,lumber	202	/ʊd/	UH|D	uud	b	2
os	loss	201	/ɒs/	AA|S	os	kt	3
ónr	possession,ownership,possess,possessing	200	/oʊnɹ/	OW|N|R	ohnr	b	2
absl	absolute,exact,precise,exactness,absolutely	198	/æbsl/	AE|B|S|L	aabsl	j	2
ur	current,contemporary,present,currents	198	/ʌɹ/	AH|R	uhr	ğ	2
infl	inflammation	197	/ɪnfl/	IH|N|F|L	ihnfl	h	2
isch	christian	195	/ɪsk/	IH|S|K	ihsch	u	3
ivn	divination,prophetic,prophet	195	/ɪvn/	IH|V|N	ihvn	w	3
éxt	exterior,outer,facade,exteriorization	195	/iːkst/	IY|KS|T	eekst	b	4
ékr	requirement,demand,necessity,prerequisite,necessitous,need,demanded,necessitation,necessitating,demanding	195	/iːkɹ/	IY|K|R	eekr	s	2
ovg	governance, government, regime, governed	195	/ɒvg/	AA|V|G	ovg	s	2
aty	status,statue	194	/ætj/	AE|T|Y	aaty	ß	2
âb	carbon,carbonyl,carbonic,carbonized,carbonizing,carbonization	194	/ɑːb/	AA|B	ahb	c	5
âmd	harm,damage,damaging,harming	194	/ɑːmd/	AA|M|D	ahmd	u	3
ekshn	direction, directed, directive, directing, directness, directives	193	/ɛkʃn/	EH|K|SH|N	ehkshn	p	2
öxn	toxic,toxin,poison,poisoning,toxicity,poisonous	192	/ɔɪksn/	OY|KS|N	oiksn	s	2
úrl	neural,nerve,neuron	192	/uːɹl/	UW|R|L	oorl	h	4
ówl	low,lower,lowest	192	/oʊwl/	OW|W|L	ohwl	u	4
epn	weapon,firearm,artillery,armament,ordnance,ammunition,firearms,gun	192	/ɛpn/	EH|P|N	ehpn	s	4
edk	medical	192	/ɛdk/	EH|D|K	ehdk	s	2
ánl	penalty,punitive,punishment,penal,punisher,punish	191	/eɪnl/	EY|N|L	aynl	s	3
upf	vertical,vertically	191	/ʌpf/	AH|P|F	uhpf	p	2
ëmn	eternal, infinite, permanent, endless, permanence, eternity, perpetual, always, perpetuation	189	/ɜːmn/	ER|M|N	ermn	j	2
äkf	verification,authentication	188	/ɔːkf/	AO|K|F	awkf	u	3
asml	assimilating,assimilation,assimilate,assimilated,assimilator	187	/æsml/	AE|S|M|L	aasml	s	2
étk	detailed,detail,meticulous,detailing	187	/iːtk/	IY|T|K	eetk	k	4
agzh	fracture, breaking, shattering, fracturing, rupture, break, fractured, breakage, ruptured, rupturing, fragmentation, fragment, fragments	187	/ægʒ/	AE|G|ZH	aagzh	b	4
ithr	rhythmic,rhythm,tempo,pulse	186	/ɪθɹ/	IH|TH|R	ihthr	ğ	4
updy	bipedal,walking,ambulatory,strutting,swaggering,walk	186	/ʌpdj/	AH|P|D|Y	uhpdy	u	5
ubt	subterranean, subterrajacent, cave	186	/ʌbt/	AH|B|T	uhbt	g	5
ënth	nature,naturalization	184	/ɜːnθ/	ER|N|TH	ernth	h	2
upsh	elevation,altitude,elevating	183	/ʌpʃ/	AH|P|SH	uhpsh	p	2
ës	reversal,reversion,reversing,reversed,reverser	182	/ɜːs/	ER|S	ers	ğ	2
andr	standard,standardized,standardization,standards,benchmark	181	/ændɹ/	AE|N|D|R	aandr	ß	2
ârtn	coalition,partnership,ally	181	/ɑːɹtn/	AA|R|T|N	ahrtn	s	3
ësp	dispersion,scattering,scattered,dispersed,dispersal,dispersing,scatter	181	/ɜːsp/	ER|S|P	ersp	n	3
alr	caloric	181	/ælɹ/	AE|L|R	aalr	v	4
unn	non	180	/ʌnn/	AH|N|N	uhnn	u	*
unk	functional,functioning,functionality	180	/ʌnk/	AH|N|K	uhnk	d	2
ër	error, erroneous, incorrect, mistake, erroneously	180	/ɜːɹ/	ER|R	err	m	4
ûksh	instruction,instructions	179	/ʊkʃ/	UH|K|SH	uuksh	z	2
ösh	propulsion,propelled,thrust,push,propulsive,propeller,pushed,thrusting,propellant,pushing	179	/ɔɪʃ/	OY|SH	oish	s	2
éfy	purification,purity,purified,purify,purifier,purifying	179	/iːfj/	IY|F|Y	eefy	ts	3
ëch	church,ecclesiastical,temple,diocesan,parish	178	/ɜːtʃ/	ER|CH	erch	bw	4
elm	element,elements	178	/ɛlm/	EH|L|M	ehlm	c	4
írz	desire,yearning,craving,desired,pining,desiring,desirable	177	/aɪɹz/	AY|R|Z	iyrz	n	3
ëv	preservation,preserving,preserved,preserve	177	/ɜːv/	ER|V	erv	h	2
isdn	distance, remote, distant, far	177	/ɪzdn/	IH|Z|D|N	ihsdn	l	3
enk	mechanical,mechanized,mechanically	176	/ɛnk/	EH|N|K	ehnk	d	2
orsf	forceful,forced,nonconsensual	176	/ɒɹsf/	AA|R|S|F	orsf	s	4
ath	athletic,gymnastic,acrobatic,athlete,athletes	176	/æth/	AE|T|HH	aath	s	4
egsh	negated, not, negation, no	176	/ɛgʃ/	EH|G|SH	ehgsh	u	4
ortsh	short, brief, shortest, briefest	176	/ɒɹtsh/	AA|R|T|S|HH	ortsh	u	4
orz	flat,horizontal,flattened,flatness	174	/ɒɹz/	AA|R|Z	orz	u	4
éts	competition,competitive,rivalry	174	/iːts/	IY|T|S	eets	l	2
uty	anatomy	173	/ʌtj/	AH|T|Y	uhty	h	3
ipl	diplomatic,diplomacy	173	/ɪpl/	IH|P|L	ihpl	s	3
óvs	oversight,custodial,custody,supervisory,supervision,supervise	172	/oʊvs/	OW|V|S	ohvs	s	4
övy	verbal	172	/ɔɪvj/	OY|V|Y	oivy	z	2
úp	superior,superiority	171	/uːp/	UW|P	oop	s	3
úmv	volume,volumes	171	/uːmv̩/	UW|M|V	oomv	k	2
imb	appendage,limb,legged,leg,limbed,appendages	170	/ɪmb/	IH|M|B	ihmb	l	3
ent	prevention,avoidance,preventing,preventer,preventative,avoiding,prevented,avoider,avoided	170	/ɛnt/	EH|N|T	ehnt	s	2
ädn	coordinate,coordination,coordinator,coordinated	170	/ɔːdn/	AO|D|N	awdn	s	2
íksh	direct,directional	169	/aɪkʃ/	AY|K|SH	iyksh	s	2
ashn	rational	169	/æʃn/	AE|SH|N	aashn	n	2
eld	cell,celled,cells	169	/ɛld/	EH|L|D	ehld	bh	3
úvn	juvenile,infant,child,prepubescent,immature,infantile	169	/uːvn/	UW|V|N	oovn	h	2
étsh	detection	169	/iːtʃ/	IY|T|SH	eetsh	s	2
érv	severe, harsh, acute	169	/iːɹv/	IY|R|V	eerv	s	2
amr	grammatical	168	/æmɹ/	AE|M|R	aamr	z	3
avsl	favorable,favor	168	/ævsl/	AE|V|S|L	aavsl	þ	2
âtk	particle	168	/ɑːtk/	AA|T|K	ahtk	c	4
émsl	emotional	168	/iːmsl/	IY|M|S|L	eemsl	þ	2
ofsh	professional,occupational,employment,profession,career,vocational,vocation	168	/ɒfʃ/	AA|F|SH	ofsh	d	2
ótf	photon	168	/oʊtf/	OW|T|F	ohtf	v	5
isv	comprehensive,thorough	167	/ɪsv/	IH|S|V	ihsv	n	2
em	memory, rote, memorial, memorization, memorized	167	/ɛm/	EH|M	ehm	m	2
eldr	cellular	166	/ɛldɹ/	EH|L|D|R	ehldr	h	4
éqn	equine,equestrian,equid,horse,foal	165	/iːqn/	IY|Q|N	eeqn	h	4
abd	abdominal,stomach,gastric,abdomen,belly	165	/æbd/	AE|B|D	aabd	h	4
ätr	construction,building,build,buildings,construct	165	/ɔːtɹ/	AO|T|R	awtr	b	2
ast	asset	164	/æst/	AE|S|T	aast	c	4
éxtn	existence, existential, existent, ontological	164	/iːkstn/	IY|KS|T|N	eekstn	j	2
inh	respiratory,breathing,inhalation,breath	163	/ɪnh/	IH|N|HH	ihnh	h	4
eshk	celestial,heavenly,sky	163	/ɛʃk/	EH|SH|K	ehshk	ž	3
äth	authoritative,authoritatively	163	/ɔːth/	AO|T|HH	awth	s	2
ars	parasite,parasitic,parasitism	163	/æɹs/	AE|R|S	aars	h	5
ímt	climate,weather,wear,climatic,erosion,meteorological,weathering,weathered	161	/aɪmt/	AY|M|T	iymt	g	3
utv	indigenous, native, aboriginal, nativity	161	/ʌtv/	AH|T|V	uhtv	ž	4
agn	magnetic,geomagnetic	160	/ægn/	AE|G|N	aagn	v	2
edy	educational,training,education,educated,train	159	/ɛdj/	EH|D|Y	ehdy	z	3
ansl	cancellation,revocation,nullification,annulment,revoked,cancel,revoke,revoking,cancelled	159	/ænsl/	AE|N|S|L	aansl	s	3
expl	explanatory	159	/ɛkspl/	EH|KS|P|L	ehkspl	z	2
ebr	membrane,membranes	159	/ɛbɹ/	EH|B|R	ehbr	h	4
únzh	infusion,infused,infusing	159	/uːnʒ/	UW|N|ZH	oonzh	l	2
édfr	freedom, free, unrestricted	159	/iːdfɹ/	IY|D|F|R	eedfr	s	2
ásq	bias,prejudiced,biased,prejudice	158	/eɪsq/	EY|S|Q	aysq	l	4
érl	healing,healer	158	/iːɹl/	IY|R|L	eerl	h	4
ëntl	atonement,pardon,forgiveness,forgiving,forgivable,forgive	158	/ɜːntl/	ER|N|T|L	erntl	w	2
iml	stimulation,stimulating,stimulant,stimulated	158	/ɪml/	IH|M|L	ihml	þ	2
oty	institutional,institution,institutions	158	/ɒtj/	AA|T|Y	oty	ß	2
ers	spared,sparing	157	/ɛɹs/	EH|R|S	ehrs	u	4
evs	evasion,evasive,escape	157	/ɛvs/	EH|V|S	ehvs	s	2
íty	deity, goddess, demigod, goddesses, deities, god	157	/aɪtj/	AY|T|Y	iyty	w	2
ädw	broad,widespread	156	/ɔːdw/	AO|D|W	awdw	u	4
ójt	projectile,ballistic,throwing,throw	156	/oʊdʒt/	OW|JH|T	ohjt	b	5
ávt	curvature,curve,curved,wavy,curving,sinuous,curves	156	/eɪvt/	EY|V|T	ayvt	b	3
ert	territorial,territory	155	/ɛɹt/	EH|R|T	ehrt	ž	2
onf	confusion,bewilderment,confused,baffling,inexplicable	155	/ɒnf/	AA|N|F	onf	f	2
istk	systematic,systematically	155	/ɪstk/	IH|S|T|K	ihstk	g	2
ûnt	intensity,intense,intensive	155	/ʊnt/	UH|N|T	uunt	k	2
ulp	culpability,guilt	154	/ʌlp/	AH|L|P	uhlp	s	3
ídsw	lateral,sided,side,sideways,sides	154	/aɪdsw/	AY|D|S|W	iydsw	p	2
önt	point,points,pointe	154	/ɔɪnt/	OY|N|T	oint	dž	4
ekbr	equilibrium,balance	154	/ɛkbɹ/	EH|K|B|R	ehkbr	s	2
ag	agricultural	153	/æg/	AE|G	aag	h	3
utp	protein,peptide,proteins	153	/ʌtp/	AH|T|P	uhtp	h	5
olzh	impact,collision,impacted	153	/ɒlʒ/	AA|L|ZH	olzh	p	2
ibs	symbol, sign, emblem, symbols	153	/ɪbs/	IH|B|S	ihbs	j	4
adm	fundamental,basic,bottom,foundation,rudiment,bottomed,basal	152	/ædm/	AE|D|M	aadm	n	2
ony	honorable,dignity,honor,rectitude,honored,honoring,honors	152	/ɒnj/	AA|N|Y	ony	s	2
